#feature_id	PAU84062_pass_FAST_barcode01	PAU84062_pass_FAST_barcode02	PAU84062_pass_FAST_barcode03	PAU84062_pass_FAST_barcode04	PAU84062_pass_FAST_barcode05	PAU84062_pass_FAST_barcode06
transcript65307.chr1.nnic	7.00	5.00	7.00	3.00	13.00	11.00
transcript65415.chr1.nnic	31.00	64.00	33.00	32.00	45.00	32.00
transcript6543.chr1.nnic	18.00	15.00	16.00	11.00	19.00	17.00
transcript65452.chr1.nnic	0.00	2.00	0.00	1.00	5.00	3.00
transcript65459.chr1.nnic	27.00	181.00	60.00	23.00	97.00	161.00
transcript65465.chr1.nnic	2.00	0.00	2.00	1.00	1.00	1.00
transcript65468.chr1.nnic	0.00	1.00	0.00	1.00	1.00	0.00
transcript65478.chr1.nnic	1.00	0.00	2.00	1.00	1.00	0.00
transcript65497.chr1.nic	2.00	0.00	0.00	0.00	0.00	1.00
transcript65521.chr1.nnic	36.00	51.00	45.00	26.00	38.00	36.00
transcript65529.chr1.nnic	17.00	7.00	7.00	5.00	15.00	9.00
transcript65531.chr1.nnic	6.00	9.00	6.00	4.00	5.00	4.00
transcript65533.chr1.nnic	1.00	4.00	2.00	1.00	1.00	2.00
transcript65535.chr1.nnic	2.00	2.00	3.00	0.00	3.00	0.00
transcript65539.chr1.nnic	0.00	2.00	3.00	0.00	2.00	0.00
transcript65541.chr1.nnic	0.00	1.00	1.00	0.00	0.00	1.00
transcript65545.chr1.nnic	4.00	6.00	1.00	4.00	0.00	0.00
transcript65547.chr1.nnic	0.00	0.00	4.00	0.00	1.00	0.00
transcript65594.chr1.nnic	72.00	52.00	41.00	35.00	38.00	37.00
transcript65597.chr1.nnic	4.00	7.00	10.00	7.00	5.00	4.00
transcript65629.chr1.nnic	1.00	2.00	1.00	0.00	1.00	0.00
transcript65639.chr1.nnic	2.00	3.00	7.00	5.00	0.00	4.00
transcript65644.chr1.nnic	1.00	0.00	0.00	4.00	0.00	0.00
transcript65646.chr1.nnic	2.00	2.00	0.00	3.00	0.00	1.00
transcript65652.chr1.nnic	2.00	0.00	0.00	0.00	1.00	0.00
transcript65656.chr1.nnic	1.00	1.00	1.00	4.00	2.00	5.00
transcript65673.chr1.nnic	2.00	6.00	4.00	5.00	10.00	0.00
transcript65675.chr1.nnic	1.00	1.00	1.00	1.00	2.00	0.00
transcript65679.chr1.nnic	1.00	2.00	3.00	2.00	5.00	5.00
transcript65681.chr1.nnic	0.00	1.00	2.00	0.00	0.00	0.00
transcript65738.chr1.nnic	0.00	2.00	2.00	2.00	7.00	3.00
transcript65766.chr1.nic	1.00	1.00	2.00	1.00	2.00	0.00
transcript65772.chr1.nnic	0.00	0.00	1.00	2.00	0.00	2.00
transcript65781.chr1.nnic	4.00	2.00	2.00	3.00	4.00	2.00
transcript658.chr1.nnic	0.00	7.00	0.00	2.00	8.00	3.00
transcript65816.chr1.nnic	34.00	38.00	67.00	26.00	24.00	39.00
transcript65831.chr1.nnic	3.00	5.00	4.00	1.00	4.00	3.00
transcript65832.chr1.nnic	0.00	0.00	0.00	0.00	4.00	1.00
transcript65836.chr1.nnic	1.00	0.00	1.00	0.00	1.00	1.00
transcript65838.chr1.nnic	1.00	2.00	2.00	2.00	0.00	1.00
transcript65840.chr1.nnic	0.00	0.00	2.00	0.00	0.00	1.00
transcript65850.chr1.nnic	4.00	1.00	1.00	4.00	0.00	1.00
transcript65890.chr1.nic	4.00	6.00	2.00	5.00	5.00	7.00
transcript6595.chr1.nnic	0.00	0.00	4.00	2.00	4.00	0.00
transcript65993.chr1.nic	3.00	4.00	2.00	1.00	2.00	4.00
transcript66003.chr1.nnic	3.00	9.00	4.00	8.00	2.00	6.00
transcript66007.chr1.nnic	0.00	0.00	1.00	3.00	0.00	1.00
transcript66020.chr1.nnic	5.00	2.00	9.00	4.00	5.00	5.00
transcript66025.chr1.nnic	30.00	74.00	40.00	65.00	45.00	35.00
transcript66028.chr1.nnic	1.00	2.00	1.00	2.00	1.00	1.00
transcript66030.chr1.nnic	9.00	40.00	39.00	21.00	28.00	34.00
transcript66036.chr1.nnic	0.00	1.00	0.00	0.00	2.00	0.00
transcript6610.chr1.nnic	0.00	0.00	0.00	1.00	0.00	3.00
transcript66127.chr1.nnic	143.00	211.00	127.00	129.00	181.00	161.00
transcript6615.chr1.nnic	2.00	0.00	0.00	0.00	5.00	0.00
transcript6621.chr1.nnic	1.00	2.00	1.00	4.00	1.00	0.00
transcript6623.chr1.nnic	3.00	0.00	2.00	2.00	0.00	1.00
transcript66324.chr1.nnic	0.00	3.00	2.00	2.00	2.00	0.00
transcript66330.chr1.nnic	8.00	12.00	4.00	5.00	6.00	8.00
transcript66332.chr1.nnic	2.00	1.00	2.00	2.00	0.00	0.00
transcript66362.chr1.nnic	0.00	3.00	1.00	2.00	4.00	8.00
transcript66364.chr1.nnic	0.00	0.00	1.00	7.00	0.00	2.00
transcript66480.chr1.nnic	5.00	6.00	13.00	6.00	12.00	7.00
transcript66568.chr1.nnic	1.00	0.00	1.00	0.00	0.00	2.00
transcript66583.chr1.nic	8.00	13.00	18.00	10.00	21.00	6.00
transcript66591.chr1.nnic	1.00	2.00	0.00	0.00	4.00	2.00
transcript66606.chr1.nnic	1.00	2.00	0.00	0.00	2.00	2.00
transcript66616.chr1.nnic	2.00	2.00	1.00	4.00	2.00	8.00
transcript66620.chr1.nnic	0.00	0.00	0.00	4.00	1.00	0.00
transcript66729.chr1.nnic	284.00	403.00	242.00	297.00	347.00	272.00
transcript66742.chr1.nnic	12.00	6.00	2.00	3.00	7.00	0.00
transcript66755.chr1.nnic	3.00	0.00	0.00	0.00	0.00	0.00
transcript66757.chr1.nnic	71.00	50.00	52.00	61.00	59.00	36.00
transcript67078.chr1.nnic	0.00	0.00	1.00	0.00	2.00	3.00
transcript671.chr1.nnic	2.00	0.00	2.00	4.00	2.00	2.00
transcript67102.chr1.nnic	0.00	0.00	1.00	1.00	0.00	1.00
transcript67103.chr1.nnic	1.00	2.00	5.00	1.00	4.00	1.00
transcript6716.chr1.nnic	20.00	45.00	23.00	31.00	38.00	13.00
transcript67171.chr1.nnic	20.00	12.00	23.00	39.00	23.00	20.00
transcript67287.chr1.nnic	2.00	0.00	0.00	0.00	1.00	0.00
transcript67314.chr1.nic	2.00	1.00	3.00	4.00	5.00	3.00
transcript67326.chr1.nnic	1.00	0.00	0.00	3.00	3.00	0.00
transcript67340.chr1.nic	0.00	4.00	5.00	5.00	1.00	2.00
transcript67396.chr1.nnic	3.00	4.00	8.00	6.00	5.00	3.00
transcript67398.chr1.nnic	0.00	0.00	0.00	0.00	4.00	1.00
transcript67408.chr1.nnic	4.00	13.00	4.00	5.00	3.00	6.00
transcript67410.chr1.nnic	0.00	3.00	1.00	0.00	0.00	1.00
transcript67464.chr1.nnic	0.00	3.00	0.00	1.00	0.00	2.00
transcript67470.chr1.nnic	1.00	0.00	1.00	0.00	2.00	0.00
transcript67474.chr1.nnic	3.00	0.00	0.00	2.00	0.00	0.00
transcript67592.chr1.nnic	0.00	1.00	1.00	0.00	0.00	3.00
transcript67616.chr1.nnic	2.00	2.00	0.00	3.00	4.00	1.00
transcript67644.chr1.nnic	3.00	3.00	2.00	1.00	0.00	0.00
transcript67663.chr1.nnic	1.00	4.00	5.00	3.00	4.00	8.00
transcript67667.chr1.nnic	81.00	185.00	140.00	97.00	139.00	175.00
transcript67669.chr1.nnic	0.00	1.00	1.00	0.00	1.00	0.00
transcript67672.chr1.nnic	11.00	18.00	18.00	14.00	12.00	16.00
transcript67687.chr1.nnic	3.00	9.00	0.00	2.00	2.00	0.00
transcript67893.chr1.nnic	9.00	11.00	8.00	4.00	4.00	3.00
transcript67949.chr1.nic	0.00	0.00	1.00	0.00	3.00	1.00
transcript67961.chr1.nnic	0.00	0.00	2.00	1.00	0.00	0.00
transcript67966.chr1.nnic	1.00	1.00	1.00	2.00	2.00	2.00
transcript67985.chr1.nnic	1.00	1.00	2.00	1.00	0.00	2.00
transcript67993.chr1.nic	0.00	5.00	3.00	4.00	2.00	4.00
transcript67995.chr1.nnic	0.00	2.00	0.00	0.00	4.00	1.00
transcript67996.chr1.nnic	2.00	2.00	2.00	2.00	0.00	0.00
transcript68008.chr1.nic	1.00	0.00	3.00	0.00	2.00	1.00
transcript68024.chr1.nic	8.00	12.00	13.00	6.00	14.00	15.00
transcript68032.chr1.nnic	0.00	4.00	0.00	1.00	1.00	0.00
transcript68058.chr1.nnic	0.00	2.00	2.00	2.00	0.00	1.00
transcript68066.chr1.nnic	4.00	0.00	0.00	1.00	1.00	1.00
transcript68079.chr1.nnic	1.00	0.00	2.00	4.00	1.00	2.00
transcript68083.chr1.nnic	1.00	3.00	2.00	2.00	3.00	2.00
transcript68113.chr1.nnic	9.00	7.00	4.00	2.00	5.00	5.00
transcript68281.chr1.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript68283.chr1.nnic	2.00	0.00	0.00	0.00	0.00	1.00
transcript683.chr1.nic	1.00	2.00	3.00	2.00	4.00	4.00
transcript68332.chr1.nnic	4.00	7.00	1.00	0.00	1.00	0.00
transcript68351.chr1.nnic	3.00	1.00	0.00	2.00	3.00	1.00
transcript68423.chr1.nnic	2.00	4.00	0.00	0.00	2.00	0.00
transcript68490.chr1.nnic	9.00	9.00	6.00	9.00	5.00	16.00
transcript68517.chr1.nnic	51.00	149.00	79.00	65.00	88.00	39.00
transcript68534.chr1.nnic	2.00	3.00	3.00	4.00	2.00	4.00
transcript68539.chr1.nic	1.00	2.00	0.00	0.00	2.00	0.00
transcript68546.chr1.nnic	0.00	3.00	1.00	0.00	0.00	0.00
transcript68575.chr1.nnic	0.00	1.00	2.00	1.00	0.00	0.00
transcript68587.chr1.nnic	1.00	3.00	2.00	1.00	5.00	0.00
transcript68589.chr1.nnic	0.00	3.00	2.00	1.00	3.00	1.00
transcript68600.chr1.nic	0.00	0.00	2.00	0.00	3.00	0.00
transcript68602.chr1.nic	2.00	2.00	5.00	5.00	3.00	3.00
transcript68633.chr1.nnic	5.00	3.00	2.00	4.00	1.00	0.00
transcript68640.chr1.nnic	32.00	60.00	40.00	40.00	32.00	47.00
transcript68696.chr1.nic	2.00	4.00	4.00	2.00	3.00	0.00
transcript68727.chr1.nnic	4.00	0.00	2.00	1.00	1.00	1.00
transcript68745.chr1.nnic	2.00	0.00	2.00	1.00	4.00	0.00
transcript68800.chr1.nnic	2.00	5.00	1.00	0.00	0.00	1.00
transcript68812.chr1.nnic	2.00	8.00	6.00	6.00	10.00	7.00
transcript68823.chr1.nnic	58.00	49.00	48.00	53.00	44.00	28.00
transcript68835.chr1.nnic	19.00	17.00	26.00	22.00	13.00	15.00
transcript68847.chr1.nnic	3.00	1.00	1.00	0.00	2.00	2.00
transcript68875.chr1.nic	5.00	9.00	6.00	3.00	3.00	2.00
transcript68884.chr1.nic	4.00	5.00	3.00	8.00	8.00	1.00
transcript68931.chr1.nic	1.00	1.00	0.00	0.00	2.00	1.00
transcript68946.chr1.nnic	0.00	2.00	0.00	1.00	3.00	0.00
transcript68954.chr1.nnic	0.00	1.00	0.00	1.00	4.00	0.00
transcript68965.chr1.nnic	2.00	0.00	1.00	3.00	0.00	0.00
transcript68973.chr1.nnic	0.00	1.00	1.00	1.00	0.00	0.00
transcript68986.chr1.nnic	0.00	1.00	0.00	0.00	0.00	2.00
transcript69038.chr1.nnic	0.00	3.00	4.00	1.00	6.00	4.00
transcript69103.chr1.nic	91.00	140.00	70.00	84.00	81.00	59.00
transcript69147.chr1.nnic	2.00	0.00	0.00	0.00	0.00	2.00
transcript69162.chr1.nic	1.00	1.00	0.00	2.00	0.00	1.00
transcript69298.chr1.nnic	41.00	79.00	63.00	44.00	66.00	47.00
transcript69371.chr1.nnic	40.00	34.00	21.00	29.00	22.00	22.00
transcript69373.chr1.nnic	70.00	89.00	42.00	63.00	67.00	48.00
transcript69381.chr1.nnic	1.00	0.00	1.00	2.00	0.00	0.00
transcript69389.chr1.nnic	1.00	2.00	1.00	3.00	0.00	0.00
transcript69400.chr1.nnic	0.00	0.00	0.00	0.00	3.00	1.00
transcript69418.chr1.nnic	3.00	19.00	2.00	3.00	14.00	9.00
transcript69424.chr1.nic	3.00	3.00	2.00	0.00	2.00	1.00
transcript69445.chr1.nic	2.00	2.00	5.00	1.00	0.00	2.00
transcript69449.chr1.nic	2.00	3.00	3.00	1.00	2.00	2.00
transcript69713.chr1.nnic	6.00	4.00	1.00	10.00	6.00	1.00
transcript69826.chr1.nnic	11.00	21.00	16.00	7.00	11.00	9.00
transcript69832.chr1.nnic	0.00	0.00	0.00	1.00	2.00	1.00
transcript69915.chr1.nnic	5.00	1.00	1.00	1.00	0.00	1.00
transcript69993.chr1.nnic	0.00	2.00	0.00	0.00	2.00	0.00
transcript69995.chr1.nnic	0.00	2.00	1.00	1.00	1.00	2.00
transcript70.chr1.nnic	1.00	1.00	1.00	1.00	3.00	1.00
transcript70021.chr1.nnic	4.00	3.00	4.00	2.00	2.00	5.00
transcript70050.chr1.nnic	8.00	0.00	4.00	11.00	6.00	2.00
transcript70056.chr1.nnic	3.00	3.00	1.00	2.00	1.00	0.00
transcript70064.chr1.nnic	2.00	8.00	7.00	6.00	6.00	3.00
transcript70066.chr1.nnic	1.00	4.00	1.00	7.00	0.00	4.00
transcript70068.chr1.nnic	0.00	1.00	4.00	0.00	0.00	3.00
transcript70070.chr1.nnic	0.00	0.00	3.00	0.00	0.00	0.00
transcript70072.chr1.nnic	1.00	0.00	2.00	0.00	0.00	0.00
transcript70074.chr1.nnic	1.00	3.00	0.00	1.00	1.00	0.00
transcript70076.chr1.nnic	1.00	0.00	3.00	1.00	4.00	0.00
transcript70113.chr1.nnic	0.00	2.00	1.00	0.00	3.00	0.00
transcript70170.chr1.nnic	0.00	0.00	2.00	1.00	0.00	1.00
transcript70181.chr1.nnic	2.00	0.00	1.00	0.00	1.00	0.00
transcript70189.chr1.nnic	0.00	1.00	0.00	3.00	0.00	0.00
transcript70226.chr1.nnic	1.00	3.00	0.00	1.00	1.00	4.00
transcript70253.chr1.nic	1.00	4.00	4.00	1.00	1.00	2.00
transcript70254.chr1.nnic	22.00	33.00	30.00	17.00	39.00	18.00
transcript7093.chr1.nnic	0.00	3.00	0.00	2.00	7.00	1.00
transcript70949.chr1.nnic	117.00	192.00	129.00	127.00	133.00	154.00
transcript7095.chr1.nnic	3.00	0.00	0.00	0.00	1.00	0.00
transcript7097.chr1.nnic	0.00	1.00	2.00	0.00	2.00	0.00
transcript7099.chr1.nnic	1.00	0.00	1.00	1.00	0.00	0.00
transcript70992.chr1.nic	11.00	13.00	12.00	13.00	17.00	5.00
transcript7101.chr1.nnic	3.00	0.00	1.00	0.00	3.00	0.00
transcript7103.chr1.nnic	0.00	2.00	1.00	0.00	2.00	2.00
transcript71078.chr1.nnic	23.00	10.00	15.00	21.00	26.00	17.00
transcript7117.chr1.nic	0.00	2.00	0.00	0.00	4.00	3.00
transcript7136.chr1.nnic	1.00	5.00	5.00	1.00	8.00	3.00
transcript71434.chr1.nnic	63.00	136.00	77.00	71.00	117.00	92.00
transcript71442.chr1.nic	6.00	9.00	3.00	0.00	7.00	4.00
transcript71445.chr1.nnic	0.00	0.00	1.00	1.00	3.00	0.00
transcript71447.chr1.nnic	2.00	1.00	1.00	1.00	2.00	2.00
transcript71478.chr1.nnic	49.00	103.00	57.00	69.00	86.00	68.00
transcript71499.chr1.nnic	1.00	2.00	2.00	1.00	5.00	2.00
transcript71512.chr1.nnic	1.00	5.00	0.00	1.00	3.00	0.00
transcript71521.chr1.nic	26.00	44.00	21.00	28.00	19.00	21.00
transcript71583.chr1.nnic	0.00	1.00	0.00	2.00	0.00	1.00
transcript71588.chr1.nnic	7.00	14.00	5.00	7.00	3.00	4.00
transcript71606.chr1.nnic	1.00	0.00	2.00	1.00	3.00	1.00
transcript71614.chr1.nnic	0.00	0.00	0.00	0.00	3.00	0.00
transcript71627.chr1.nnic	1.00	2.00	1.00	0.00	0.00	0.00
transcript71628.chr1.nnic	1.00	2.00	0.00	0.00	1.00	0.00
transcript71639.chr1.nnic	2.00	1.00	0.00	1.00	2.00	0.00
transcript71648.chr1.nic	51.00	16.00	8.00	37.00	12.00	6.00
transcript71649.chr1.nnic	0.00	3.00	0.00	0.00	0.00	0.00
transcript7166.chr1.nnic	0.00	0.00	2.00	1.00	3.00	3.00
transcript71679.chr1.nnic	2.00	0.00	2.00	0.00	0.00	2.00
transcript71718.chr1.nnic	11.00	10.00	20.00	11.00	19.00	19.00
transcript71733.chr1.nnic	1.00	2.00	0.00	2.00	1.00	1.00
transcript71737.chr1.nnic	3.00	5.00	2.00	1.00	5.00	3.00
transcript71742.chr1.nnic	1.00	2.00	0.00	2.00	1.00	5.00
transcript71747.chr1.nnic	10.00	21.00	13.00	9.00	14.00	9.00
transcript71749.chr1.nnic	0.00	0.00	1.00	3.00	1.00	3.00
transcript71782.chr1.nic	5.00	11.00	12.00	12.00	6.00	9.00
transcript71852.chr1.nic	5.00	14.00	5.00	5.00	12.00	5.00
transcript7186.chr1.nnic	3.00	5.00	1.00	3.00	1.00	1.00
transcript71866.chr1.nnic	2.00	0.00	1.00	0.00	1.00	0.00
transcript71888.chr1.nnic	3.00	5.00	6.00	4.00	6.00	2.00
transcript71896.chr1.nnic	1.00	4.00	2.00	0.00	2.00	2.00
transcript7190.chr1.nnic	0.00	1.00	3.00	0.00	1.00	1.00
transcript71940.chr1.nnic	2.00	2.00	2.00	4.00	0.00	4.00
transcript71943.chr1.nnic	0.00	5.00	0.00	1.00	3.00	1.00
transcript71945.chr1.nnic	216.00	177.00	206.00	222.00	141.00	240.00
transcript71955.chr1.nnic	20.00	23.00	19.00	13.00	14.00	26.00
transcript7196.chr1.nnic	0.00	0.00	0.00	0.00	2.00	2.00
transcript7198.chr1.nnic	0.00	4.00	0.00	0.00	3.00	1.00
transcript72005.chr1.nnic	18.00	15.00	15.00	16.00	17.00	8.00
transcript7205.chr1.nnic	1.00	0.00	0.00	0.00	3.00	0.00
transcript72075.chr1.nnic	3.00	9.00	6.00	2.00	6.00	13.00
transcript7212.chr1.nnic	2.00	5.00	5.00	3.00	5.00	6.00
transcript72160.chr1.nnic	20.00	7.00	20.00	15.00	12.00	11.00
transcript72163.chr1.nnic	1.00	0.00	0.00	2.00	0.00	1.00
transcript72165.chr1.nnic	0.00	0.00	0.00	0.00	3.00	0.00
transcript72184.chr1.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript72186.chr1.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript72192.chr1.nnic	3.00	1.00	1.00	1.00	0.00	3.00
transcript72201.chr1.nnic	0.00	0.00	3.00	0.00	0.00	0.00
transcript72267.chr1.nnic	4.00	3.00	2.00	2.00	2.00	5.00
transcript72271.chr1.nic	0.00	8.00	1.00	1.00	3.00	3.00
transcript72273.chr1.nnic	3.00	5.00	4.00	1.00	6.00	2.00
transcript72276.chr1.nic	1.00	3.00	10.00	2.00	13.00	3.00
transcript72281.chr1.nic	0.00	1.00	2.00	1.00	3.00	0.00
transcript72282.chr1.nnic	1.00	0.00	1.00	1.00	0.00	2.00
transcript72294.chr1.nnic	18.00	26.00	16.00	16.00	16.00	22.00
transcript72333.chr1.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript72335.chr1.nnic	0.00	1.00	3.00	0.00	0.00	0.00
transcript72385.chr1.nnic	3.00	2.00	6.00	10.00	3.00	5.00
transcript72411.chr1.nnic	21.00	20.00	24.00	22.00	33.00	15.00
transcript72440.chr1.nnic	10.00	8.00	6.00	10.00	0.00	3.00
transcript72444.chr1.nnic	40.00	27.00	35.00	81.00	41.00	36.00
transcript72450.chr1.nnic	2.00	2.00	6.00	9.00	5.00	1.00
transcript72454.chr1.nnic	10.00	7.00	9.00	14.00	10.00	3.00
transcript72459.chr1.nnic	1.00	4.00	2.00	3.00	2.00	0.00
transcript72463.chr1.nnic	1.00	4.00	5.00	0.00	4.00	1.00
transcript72473.chr1.nnic	5.00	0.00	3.00	4.00	3.00	1.00
transcript72477.chr1.nnic	1.00	2.00	0.00	6.00	2.00	0.00
transcript72493.chr1.nnic	109.00	130.00	149.00	106.00	147.00	93.00
transcript72524.chr1.nnic	3.00	0.00	0.00	0.00	0.00	0.00
transcript72864.chr1.nnic	8.00	1.00	11.00	8.00	2.00	7.00
transcript72868.chr1.nnic	1.00	0.00	2.00	1.00	1.00	0.00
transcript72870.chr1.nnic	0.00	1.00	3.00	0.00	0.00	0.00
transcript72876.chr1.nnic	0.00	0.00	1.00	0.00	3.00	0.00
transcript72920.chr1.nnic	1.00	2.00	0.00	0.00	3.00	0.00
transcript72960.chr1.nnic	19.00	36.00	26.00	33.00	52.00	28.00
transcript73042.chr1.nic	0.00	2.00	0.00	0.00	1.00	0.00
transcript73043.chr1.nnic	0.00	2.00	1.00	0.00	6.00	8.00
transcript73045.chr1.nnic	1.00	0.00	2.00	0.00	3.00	0.00
transcript73047.chr1.nnic	0.00	4.00	1.00	0.00	1.00	0.00
transcript73075.chr1.nnic	1.00	3.00	2.00	2.00	0.00	5.00
transcript73079.chr1.nnic	0.00	2.00	0.00	0.00	4.00	0.00
transcript73081.chr1.nnic	1.00	0.00	0.00	0.00	0.00	3.00
transcript73085.chr1.nnic	0.00	0.00	0.00	2.00	1.00	0.00
transcript73087.chr1.nnic	0.00	0.00	4.00	0.00	0.00	0.00
transcript73089.chr1.nnic	1.00	2.00	2.00	0.00	0.00	1.00
transcript73091.chr1.nnic	0.00	2.00	0.00	0.00	0.00	1.00
transcript73117.chr1.nic	24.00	41.00	30.00	36.00	23.00	19.00
transcript73190.chr1.nnic	0.00	1.00	0.00	2.00	0.00	1.00
transcript73193.chr1.nnic	97.00	93.00	63.00	83.00	72.00	63.00
transcript73214.chr1.nnic	9.00	14.00	4.00	11.00	10.00	8.00
transcript73219.chr1.nnic	0.00	0.00	0.00	1.00	2.00	0.00
transcript73223.chr1.nnic	0.00	0.00	1.00	6.00	0.00	1.00
transcript73238.chr1.nnic	3.00	6.00	9.00	9.00	11.00	5.00
transcript73253.chr1.nic	3.00	0.00	7.00	5.00	4.00	0.00
transcript73281.chr1.nnic	1.00	1.00	2.00	1.00	0.00	0.00
transcript73285.chr1.nnic	1.00	0.00	0.00	2.00	0.00	1.00
transcript73316.chr1.nnic	5.00	10.00	2.00	2.00	2.00	8.00
transcript73322.chr1.nnic	4.00	1.00	3.00	1.00	4.00	2.00
transcript73332.chr1.nnic	0.00	1.00	0.00	2.00	5.00	0.00
transcript73341.chr1.nnic	0.00	0.00	0.00	0.00	4.00	0.00
transcript73376.chr1.nnic	4.00	0.00	0.00	2.00	2.00	0.00
transcript73383.chr1.nnic	6.00	0.00	6.00	2.00	0.00	5.00
transcript73404.chr1.nic	0.00	9.00	4.00	2.00	5.00	1.00
transcript7342.chr1.nnic	0.00	0.00	0.00	3.00	0.00	0.00
transcript73449.chr1.nnic	8.00	0.00	11.00	7.00	0.00	4.00
transcript73453.chr1.nnic	2.00	0.00	8.00	3.00	0.00	0.00
transcript73456.chr1.nnic	1.00	0.00	2.00	1.00	0.00	4.00
transcript7346.chr1.nnic	11.00	6.00	8.00	4.00	3.00	9.00
transcript73464.chr1.nnic	10.00	5.00	6.00	3.00	6.00	2.00
transcript73474.chr1.nnic	4.00	5.00	5.00	8.00	3.00	1.00
transcript73476.chr1.nnic	0.00	3.00	0.00	0.00	0.00	0.00
transcript73488.chr1.nnic	1.00	3.00	2.00	2.00	0.00	1.00
transcript73492.chr1.nnic	4.00	0.00	1.00	0.00	0.00	0.00
transcript73501.chr1.nnic	1.00	4.00	0.00	1.00	1.00	1.00
transcript73527.chr1.nic	0.00	2.00	0.00	0.00	1.00	0.00
transcript73533.chr1.nnic	1.00	1.00	0.00	1.00	2.00	0.00
transcript73540.chr1.nnic	0.00	3.00	0.00	0.00	0.00	0.00
transcript73542.chr1.nnic	2.00	1.00	0.00	0.00	1.00	0.00
transcript73564.chr1.nnic	5.00	4.00	4.00	3.00	4.00	1.00
transcript73581.chr1.nnic	1.00	1.00	0.00	1.00	1.00	1.00
transcript73598.chr1.nnic	1.00	2.00	0.00	2.00	1.00	0.00
transcript73622.chr1.nnic	64.00	106.00	77.00	84.00	106.00	71.00
transcript73647.chr1.nnic	7.00	36.00	83.00	24.00	37.00	83.00
transcript73729.chr1.nnic	23.00	63.00	36.00	46.00	42.00	38.00
transcript73768.chr1.nnic	1.00	8.00	1.00	6.00	2.00	1.00
transcript73769.chr1.nnic	0.00	2.00	0.00	0.00	1.00	0.00
transcript73770.chr1.nnic	0.00	0.00	0.00	0.00	1.00	1.00
transcript73790.chr1.nnic	3.00	5.00	0.00	1.00	1.00	0.00
transcript73794.chr1.nnic	0.00	4.00	0.00	0.00	1.00	0.00
transcript73807.chr1.nic	24.00	31.00	45.00	28.00	29.00	28.00
transcript73822.chr1.nnic	0.00	2.00	1.00	1.00	2.00	2.00
transcript73852.chr1.nnic	1.00	2.00	2.00	0.00	0.00	0.00
transcript73861.chr1.nnic	1.00	3.00	2.00	2.00	4.00	1.00
transcript73867.chr1.nnic	0.00	2.00	1.00	0.00	1.00	1.00
transcript73887.chr1.nnic	0.00	1.00	0.00	2.00	1.00	0.00
transcript73892.chr1.nnic	1.00	3.00	1.00	0.00	1.00	1.00
transcript73898.chr1.nic	2.00	6.00	4.00	6.00	7.00	4.00
transcript73910.chr1.nnic	3.00	2.00	1.00	0.00	0.00	2.00
transcript73912.chr1.nnic	1.00	0.00	1.00	0.00	0.00	1.00
transcript73929.chr1.nic	3.00	0.00	2.00	4.00	1.00	2.00
transcript73944.chr1.nnic	9.00	13.00	10.00	11.00	13.00	12.00
transcript73957.chr1.nnic	0.00	0.00	1.00	2.00	0.00	1.00
transcript73960.chr1.nnic	1.00	2.00	0.00	2.00	0.00	0.00
transcript73965.chr1.nnic	8.00	3.00	2.00	5.00	5.00	1.00
transcript73971.chr1.nnic	4.00	0.00	3.00	4.00	0.00	2.00
transcript74069.chr1.nnic	2.00	1.00	1.00	3.00	0.00	0.00
transcript7411.chr1.nnic	3.00	3.00	2.00	4.00	2.00	2.00
transcript74110.chr1.nnic	0.00	1.00	3.00	2.00	1.00	1.00
transcript74117.chr1.nnic	3.00	2.00	2.00	1.00	2.00	2.00
transcript74142.chr1.nnic	1.00	2.00	2.00	1.00	1.00	0.00
transcript7417.chr1.nnic	1.00	0.00	1.00	2.00	0.00	0.00
transcript74174.chr1.nnic	2.00	4.00	5.00	0.00	3.00	0.00
transcript7419.chr1.nnic	6.00	0.00	1.00	0.00	2.00	3.00
transcript74225.chr1.nnic	4.00	3.00	0.00	0.00	1.00	0.00
transcript74229.chr1.nnic	1.00	1.00	0.00	1.00	0.00	2.00
transcript74233.chr1.nnic	6.00	4.00	9.00	5.00	7.00	1.00
transcript74268.chr1.nnic	1.00	4.00	2.00	1.00	10.00	0.00
transcript74270.chr1.nnic	0.00	3.00	0.00	2.00	3.00	0.00
transcript74279.chr1.nic	0.00	0.00	3.00	0.00	2.00	3.00
transcript74291.chr1.nnic	5.00	1.00	0.00	3.00	2.00	1.00
transcript74303.chr1.nnic	1.00	10.00	1.00	3.00	4.00	7.00
transcript74311.chr1.nnic	5.00	0.00	2.00	2.00	0.00	2.00
transcript74315.chr1.nnic	2.00	0.00	0.00	0.00	0.00	1.00
transcript7432.chr1.nnic	0.00	3.00	0.00	0.00	1.00	1.00
transcript74320.chr1.nnic	1.00	0.00	1.00	2.00	1.00	0.00
transcript74334.chr1.nnic	4.00	1.00	1.00	8.00	0.00	1.00
transcript74343.chr1.nnic	4.00	1.00	3.00	4.00	4.00	5.00
transcript74365.chr1.nnic	0.00	3.00	2.00	2.00	1.00	2.00
